fid,year2,year,aggplot_id,site,date,plot_id,VOLUME,rededge,BGI2,blue,HI,TVI,RGBVI,GR,IHS,GLI,GNDVI,nir,red,green,NGBDI,NDVI,HUE,NDRE,SI,SCI,MGRVI,RVI,DVI,GRVI,NGRDI,BI,GLA,VARI,CIG,CIRE,PSRI,CVI,EXG,BGI,EVI,wetbiomass,drybiomass,SDYLD
1052,2024,2024,8,Millville,07-11-2024,29,0.00478485738858581,0.00229130266234279,0.659799635410309,9.8588364198803e-4,2.50818228721619,0.0341172367334366,0.0935081392526627,1.25584268569946,0.00145309406798333,0.0212211534380913,0.286803126335144,0.00272907549515367,0.00188766163773835,0.00149162311572582,0.204964697360992,0.179767280817032,6.18649664829718e-8,0.0870823487639427,0.310428708791733,0.310428708791733,-0.22394622862339,1.43833243846893,4.3176455073989e-4,-0.113413386046886,-0.113413386046886,0.00149998581036925,0.0212211534380913,-0.160325214266777,0.80427473783493,0.190778106451035,0.168142780661583,2.26857805252075,1.2268591672182e-4,0.659799635410309,0.00204361253418028,514.4,186.4,0.11
1052,2024,2024,8,Millville,07-16-2024,29,0.0038211876526475,0.00253452197648585,0.627513825893402,0.00104092888068408,2.53039455413818,0.0362449213862419,0.107317596673965,1.28405427932739,0.00160795357078314,0.0222407225519419,0.293632924556732,0.00308277853764594,0.00213356199674308,0.00165436835959554,0.228868201375008,0.176498785614967,8.6479644778592e-8,0.0943719670176506,0.343468517065048,0.343468517065048,-0.244939789175987,1.42865467071533,5.3018936887383e-4,-0.12436406314373,-0.12436406314373,0.00166993611492217,0.0222407225519419,-0.171835049986839,0.831389009952545,0.208412200212479,0.187015563249588,2.34837126731873,1.4498490781988e-4,0.627513825893402,0.00229590735398233,514.4,186.4,0.11
1065,2024,2024,11,Millville,06-05-2024,41,0.00468048360198736,0.00200260197743773,0.697058916091919,9.6492504235357e-4,2.24697494506836,0.03364247828722,0.0931776762008667,1.1834020614624,0.00134773761965334,0.028627360239625,0.266161531209946,0.00244179414585233,0.00168818712700158,0.00139814952854067,0.178509458899498,0.182497560977936,3.76565978399412e-8,0.0975682809948921,0.254030585289001,0.254030585289001,-0.166819617152214,1.44647598266602,4.2140515870414e-4,-0.0839983150362968,-0.0839983150362968,0.00138123647775501,0.028627360239625,-0.123871549963951,0.725395381450653,0.216234162449837,0.131379708647728,2.03789043426514,1.6140098159667e-4,0.697058916091919,0.00182331469841301,2214.4,1330.3999999999999,1.81
1065,2024,2024,11,Millville,06-25-2024,41,0.00497705908492208,0.00192772247828543,0.678599655628204,8.7679520947858e-4,2.3767945766449,0.0356173813343048,0.0930190533399582,1.22347438335419,0.00125318602658808,0.0254924669861794,0.296596854925156,0.0023941386025399,0.00158693897537887,0.00129285792354494,0.191469326615334,0.199380308389664,3.76013531422359e-8,0.105025589466095,0.287345260381699,0.287345260381699,-0.19900344312191,1.49806499481201,4.5271034468896e-4,-0.100506849586964,-0.100506849586964,0.00128632679115981,0.0254924669861794,-0.144279405474663,0.843319654464722,0.23470076918602,0.146979883313179,2.28227734565735,1.204623185913e-4,0.678599655628204,0.00197051675058901,2214.4,1330.3999999999999,1.81
1065,2024,2024,11,Millville,07-11-2024,41,0.00565598253160715,0.00213400670327246,0.650478839874268,8.9697894873097e-4,2.3999764919281,0.0369634218513966,0.105042479932308,1.24545288085938,0.00133161142002791,0.0270155947655439,0.303779274225235,0.00258537079207599,0.00172287749592215,0.00137351872399449,0.211769580841064,0.197386309504509,4.89412208537487e-8,0.0969613641500473,0.314375400543213,0.314375400543213,-0.216040715575218,1.49185883998871,4.4600895489566e-4,-0.109311081469059,-0.109311081469059,0.00137410801835358,0.0270155947655439,-0.153714492917061,0.872652232646942,0.214744657278061,0.1578538864851,2.35154175758362,1.3278803089633e-4,0.650478839874268,0.00210227631032467,2214.4,1330.3999999999999,1.81
1065,2024,2024,11,Millville,07-16-2024,41,0.00424506282433867,0.00253074243664742,0.620148956775665,0.00101408129557967,2.55189085006714,0.0383606925606728,0.109573796391487,1.29364311695099,0.00158515793737024,0.021667055785656,0.307017683982849,0.00308666354976594,0.00211011944338679,0.00163412641268224,0.23445437848568,0.185275003314018,8.56039932273234e-8,0.098933570086956,0.351637572050095,0.351637572050095,-0.251920431852341,1.45481610298157,5.5138790048658e-4,-0.128024742007256,-0.128024742007256,0.00164622964803129,0.021667055785656,-0.175491377711296,0.886076509952545,0.219592183828354,0.189296633005142,2.4395968914032,1.367540389765e-4,0.620148956775665,0.00238426518626511,2214.4,1330.3999999999999,1.81
1100,2024,2024,19,Millville,06-05-2024,73,0.00196155929006636,0.00209866114892066,0.677537083625793,9.2478957958519e-4,2.00246930122375,0.0506696999073029,0.119932860136032,1.15518081188202,0.0012976824073121,0.0420527122914791,0.308507472276688,0.00270236493088305,0.00161066604778171,0.00137287995312363,0.192223995923996,0.234436333179474,3.08211127730829e-8,0.121778339147568,0.253720819950104,0.253720819950104,-0.143264442682266,1.6124541759491,5.6539621436968e-4,-0.0720036029815674,-0.0720036029815674,0.00132735923398286,0.0420527122914791,-0.105688773095608,0.892294466495514,0.277329415082932,0.107228003442287,2.13106155395508,2.3369034170173e-4,0.677537083625793,0.00246384064666927,54.4,0,0
1100,2024,2024,19,Millville,06-25-2024,73,0.00333436764776707,0.00194478302728385,0.669814586639404,8.3968706894666e-4,2.50978589057922,0.0383598022162914,0.0883728340268135,1.24720847606659,0.00121782766655087,0.0206285621970892,0.314976662397385,0.002473677508533,0.00156562926713377,0.00124825013335794,0.197737753391266,0.211416006088257,4.14865404252396e-8,0.111909382045269,0.300782889127731,0.300782889127731,-0.217383176088333,1.53619158267975,4.8770889407023e-4,-0.110006928443909,-0.110006928443909,0.00125359266530722,0.0206285621970892,-0.15733739733696,0.919608473777771,0.252022445201874,0.161526575684547,2.39232110977173,1.0397912410553e-4,0.669814586639404,0.00213656690903008,54.4,0,0
1100,2024,2024,19,Millville,07-11-2024,73,0.00359025504440069,0.00210222718305886,0.663913905620575,9.0153666678816e-4,2.51510667800903,0.034564983099699,0.0911091417074203,1.25454115867615,0.00132114067673683,0.0206250716000795,0.298318594694138,0.00254509714432061,0.00170457805506885,0.00135590578429401,0.201985314488411,0.191436365246773,4.91635816501912e-8,0.0926927253603935,0.307491153478622,0.307491153478622,-0.222961008548737,1.47352206707001,4.2670496623031e-4,-0.112901516258717,-0.112901516258717,0.00136287708301097,0.0206250716000795,-0.160101398825645,0.850296378135681,0.204324886202812,0.165133595466614,2.32313370704651,1.099488872569e-4,0.663913905620575,0.00201822235248983,54.4,0,0
1100,2024,2024,19,Millville,07-16-2024,73,0.00181422615423799,0.00242026289924979,0.627344191074371,9.5677934587001e-4,2.58697462081909,0.0389806553721428,0.103446826338768,1.29419636726379,0.00148957455530763,0.0194480903446674,0.313814848661423,0.00296976463869214,0.00198611477389932,0.00152435712516308,0.228996321558952,0.193167299032211,7.66992229728203e-8,0.10029486566782,0.346404701471329,0.346404701471329,-0.252320855855942,1.47882854938507,5.3399271564558e-4,-0.128235027194023,-0.128235027194023,0.00154773297253996,0.0194480903446674,-0.176640704274178,0.914665043354034,0.222950518131256,0.187993481755257,2.47864389419556,1.1803121014963e-4,0.627344191074371,0.00236837705597281,54.4,0,0
1106,2024,2024,20,Millville,06-05-2024,78,0.00953413173556328,0.00179393985308707,0.592702805995941,6.2109529972076e-4,0.95133501291275,0.0892795622348785,0.260176450014114,0.990077793598175,9.0497464407235e-4,0.116103269159794,0.415588974952698,0.00266135320998728,0.00104559666942805,0.00104904500767589,0.255727052688599,0.420658200979233,-9.59334833794401e-10,0.181629374623299,0.247935056686401,0.247935056686401,0.00997141841799021,2.45219349861145,7.7337806578725e-4,0.00498583354055882,0.00498583354055882,9.2803942970931e-4,0.116103269159794,0.00724482722580433,1.42224895954132,0.443880528211594,-0.0058095920830965,2.34282326698303,4.1362943011336e-4,0.592702805995941,0.00371695379726589,846.4,510.4,0.97
1106,2024,2024,20,Millville,06-25-2024,78,0.00336857768706977,0.00176254322286695,0.571549475193024,5.7728460524231e-4,1.25148105621338,0.078826479613781,0.248953118920326,1.05317509174347,8.8317575864493e-4,0.103764072060585,0.405881881713867,0.00246526976116002,0.00106315815355629,0.00101903779432178,0.272629350423813,0.385499596595764,4.7093076105397805e-9,0.158810690045357,0.2928766310215,0.2928766310215,-0.0517632365226746,2.25467681884766,6.6605425672605e-4,-0.0258989781141281,-0.0258989781141281,9.1053341748192e-4,0.103764072060585,-0.0357909835875034,1.3663341999054,0.377586156129837,0.0304770451039076,2.50443744659424,3.7106237141415e-4,0.571549475193024,0.00336189102381468,846.4,510.4,0.97
1106,2024,2024,20,Millville,07-11-2024,78,0.00391808431595564,0.00213086162693799,0.629488110542297,8.1318634329363e-4,2.12076425552368,0.0536150746047497,0.136519238352776,1.20708727836609,0.0012246947735548,0.0426810532808304,0.341587781906128,0.00266283517703414,0.00156316650100052,0.00128804857376963,0.227379307150841,0.254072606563568,3.55110501004674e-8,0.1086720302701,0.314757466316223,0.314757466316223,-0.186018943786621,1.68122625350952,5.0991983152926e-4,-0.0938283056020737,-0.0938283056020737,0.00126298191025853,0.0426810532808304,-0.131635665893555,1.03761065006256,0.243842974305153,0.125584572553635,2.47452855110168,2.0793748262804e-4,0.629488110542297,0.00265985261648893,846.4,510.4,0.97
1106,2024,2024,20,Millville,07-16-2024,78,0.00534461019560695,0.00241780676878989,0.597708106040955,8.7304372573271e-4,2.40366697311401,0.0457925572991371,0.130999326705933,1.27857339382172,0.00140130694489926,0.030489195138216,0.335141479969025,0.00298851192928851,0.00186960317660123,0.0014684044290334,0.2517931163311,0.219017714262009,6.52162484016117e-8,0.102662861347198,0.362987816333771,0.362987816333771,-0.240914702415466,1.56087756156921,5.4753571748733e-4,-0.122257828712463,-0.122257828712463,0.00145946524571627,0.030489195138216,-0.166188806295395,1.00815880298615,0.22881668806076,0.172558397054672,2.58038234710693,1.779465819709e-4,0.597708106040955,0.00261432211846113,846.4,510.4,0.97
1121,2024,2024,23,Millville,06-05-2024,90,0.0111704226583242,0.00144616281613708,0.525814592838287,3.9447285234928e-4,0.160478502511978,0.107564561069012,0.408916980028152,0.79897940158844,5.8543111663311e-4,0.203257530927658,0.50718891620636,0.00236068572849035,5.9601530665531e-4,7.6472933869808e-4,0.310775250196457,0.586450695991516,-8.58667181802275e-9,0.23797495663166,0.205973416566849,0.205973416566849,0.220726922154427,3.83618235588074,8.9219567598775e-4,0.111741475760937,0.111741475760937,6.0622987803071e-4,0.203257530927658,0.156651213765144,2.05835008621216,0.624585688114166,-0.106388121843338,2.4041645526886,4.947826382704e-4,0.525814592838287,0.00422145612537861,5054.4,3074.3999999999996,6.41
1121,2024,2024,23,Millville,06-25-2024,90,0.0122200110927224,0.00143421720713377,0.569680333137512,4.3879813165403e-4,1.01778626441956,0.0764089673757553,0.27092644572258,1.0034487247467,6.5982312662527e-4,0.118683107197285,0.458570331335068,0.00210167886689305,7.6194148277863e-4,7.761531160213e-4,0.274144768714905,0.46250382065773,1.82363540934816e-10,0.190235197544098,0.273666828870773,0.273666828870773,-0.00344276265241206,2.72095680236816,6.4263364765793e-4,-0.00172138644848019,-0.00172138644848019,6.7842163844034e-4,0.118683107197285,-0.00247222534380853,1.69392395019531,0.469853013753891,0.00191905640531331,2.66270041465759,3.1586573459208e-4,0.569680333137512,0.00318596675060689,5054.4,3074.3999999999996,6.41
1121,2024,2024,23,Millville,07-11-2024,90,0.0125160170719028,0.00174256402533501,0.6105917096138,6.1250501312315e-4,2.15023136138916,0.0521019771695137,0.144703447818756,1.2226048707962,9.5084577333182e-4,0.0429215505719185,0.379286795854568,0.00228434288874269,0.00123333127703518,0.00100930978078395,0.241779625415802,0.29059636592865,2.37702497685177e-8,0.130159810185432,0.330044120550156,0.330044120550156,-0.198320522904396,1.81926941871643,5.2075623534619e-4,-0.100154936313629,-0.100154936313629,9.8557909950614e-4,0.0429215505719185,-0.138326048851013,1.22209990024567,0.299272954463959,0.129785388708115,2.71009159088135,1.6603391850367e-4,0.6105917096138,0.00253811990842223,5054.4,3074.3999999999996,6.41
1121,2024,2024,23,Millville,07-16-2024,90,0.00469897594302893,0.00228378409519792,0.595676898956299,8.2051916979253e-4,2.59999132156372,0.0456171482801437,0.118413418531418,1.32310438156128,0.00133687048219144,0.0205801576375961,0.356546700000763,0.00287200673483312,0.00181787123437971,0.00137414992786944,0.253386557102203,0.228955790400505,6.7462764263837e-8,0.116506479680538,0.379556953907013,0.379556953907013,-0.272887289524078,1.59388506412506,5.917577072978e-4,-0.139083027839661,-0.139083027839661,0.00139787432271987,0.0205801576375961,-0.187214493751526,1.10822868347168,0.263740420341492,0.194280818104744,2.78525519371033,1.1113097571069e-4,0.595676898956299,0.0026007245760411,5054.4,3074.3999999999996,6.41
1133,2024,2024,26,Millville,06-05-2024,101,0.0146146779879928,0.00188408489339054,0.68029123544693,8.6136115714907e-4,1.86624324321747,0.0459441766142845,0.125367477536201,1.13680720329285,0.00119490933138877,0.0466832183301449,0.301312178373337,0.00240599852986634,0.00144763709977269,0.00126287189777941,0.190269827842712,0.237858653068542,2.16081108561639e-8,0.119204334914684,0.249399095773697,0.249399095773697,-0.127525463700294,1.62418508529663,4.8480558325536e-4,-0.0640241056680679,-0.0640241056680679,0.00121853954624385,0.0466832183301449,-0.0943176224827766,0.862508654594421,0.270674228668213,0.094459667801857,2.10982227325439,2.2621081734541e-4,0.68029123544693,0.00218469556421041,3150.4,1934.3999999999999,5.25
1133,2024,2024,26,Millville,06-25-2024,101,0.00975919608026743,0.00190405733883381,0.643963038921356,8.0068380339071e-4,1.70474076271057,0.05697837844491,0.160279959440231,1.12574195861816,0.00114590814337134,0.0610871389508247,0.325173556804657,0.00245596119202673,0.00139448943082243,0.00122701318468899,0.216572344303131,0.272233068943024,1.84987154483451e-8,0.11656066775321999,0.272302567958832,0.272302567958832,-0.117891624569893,1.74813258647919,5.1187019562348e-4,-0.0591520629823208,-0.0591520629823208,0.00117369694635272,0.0610871389508247,-0.0845449790358543,0.963724911212921,0.263879269361496,0.0795317143201828,2.19970965385437,2.7650297852233e-4,0.643963038921356,0.00264077447354794,3150.4,1934.3999999999999,5.25
1133,2024,2024,26,Millville,07-11-2024,101,0.00426874402910471,0.00210454338230193,0.648474991321564,8.5491401841864e-4,2.34378671646118,0.04324059933424,0.108863145112991,1.23539483547211,0.00126856775023043,0.0294754467904568,0.320150315761566,0.00261940737254918,0.00163444469217211,0.00131807860452682,0.213242545723915,0.218386769294739,4.34829772189005e-8,0.101318888366222,0.312946170568466,0.312946170568466,-0.208297207951546,1.55881035327911,4.7467637341469e-4,-0.105303481221199,-0.105303481221199,0.0013094877358526,0.0294754467904568,-0.148409068584442,0.94182676076889,0.225483506917953,0.148274213075638,2.41952610015869,1.5324400737881e-4,0.648474991321564,0.00232319906353951,3150.4,1934.3999999999999,5.25
1133,2024,2024,26,Millville,07-16-2024,101,0.0014692407567054,0.00233166548423469,0.618463754653931,9.313027258031e-4,2.44292807579041,0.0378267541527748,0.118339732289314,1.27490139007568,0.00145355868153274,0.0272653009742498,0.305108577013016,0.00286678713746369,0.00191924290265888,0.00150313333142549,0.235739663243294,0.191532477736473,6.74328362038068e-8,0.100190177559853,0.345569938421249,0.345569938421249,-0.238203659653664,1.47381615638733,5.1845470443368e-4,-0.120841026306152,-0.120841026306152,0.00151009717956185,0.0272653009742498,-0.166021272540092,0.878147423267365,0.222691893577576,0.179407432675362,2.3917064666748,1.5809858450666e-4,0.618463754653931,0.00226998631842434,3150.4,1934.3999999999999,5.25
1134,2024,2024,26,Millville,06-05-2024,102,0.0104374913498759,0.00198335782624781,0.668171405792236,8.4777944721281e-4,1.5905829668045,0.0595653131604195,0.153337195515633,1.09928929805756,0.00117906380910426,0.0620084069669247,0.329459935426712,0.00265854271128774,0.00140710861887783,0.00128429045435041,0.198917552828789,0.28775417804718,1.49584327147068e-8,0.138091638684273,0.246216610074043,0.246216610074043,-0.0943821147084236,1.80801939964294,5.7799648493528e-4,-0.0472966246306896,-0.0472966246306896,0.00120355444960296,0.0620084069669247,-0.0690744295716286,0.982670426368713,0.320432305335999,0.0663368701934814,2.12516951560974,2.9825101955793e-4,0.668171405792236,0.00268035777844489,2314.4,1398.3999999999999,2.98
1134,2024,2024,26,Millville,06-25-2024,102,0.00681779673323035,0.00191704230383039,0.660585939884186,7.9614826245233e-4,1.99000656604767,0.0533366985619068,0.126023977994919,1.16026151180267,0.0011324459919706,0.043673150241375,0.339180618524551,0.0025131746660918,0.00139391014818102,0.00120536657050252,0.204394176602364,0.272264331579208,2.22421334683531e-8,0.124093346297741,0.269453406333923,0.269453406333923,-0.147560179233551,1.74825060367584,5.149120115675e-4,-0.0741861462593079,-0.0741861462593079,0.00116056611295789,0.043673150241375,-0.108727894723415,1.02654552459717,0.283348351716995,0.102663703262806,2.29627728462219,2.0844225946348e-4,0.660585939884186,0.00254112062975764,2314.4,1398.3999999999999,2.98
1134,2024,2024,26,Millville,07-11-2024,102,0.00465103657916188,0.00218936125747859,0.647487878799438,8.8793196482583e-4,2.31816411018372,0.0432786047458649,0.11176361143589,1.22977495193481,0.00132107373792678,0.0305729098618031,0.315811604261398,0.00268232193775475,0.00169771513901651,0.00137803493998945,0.213969483971596,0.216368094086647,4.5798046244272e-8,0.097946010529995,0.310449838638306,0.310449838638306,-0.203931450843811,1.5522186756134,4.7218095278367e-4,-0.103048495948315,-0.103048495948315,0.00136305997148156,0.0305729098618031,-0.145556539297104,0.92317134141922,0.217162191867828,0.147621557116508,2.36637425422668,1.7077676602639e-4,0.647487878799438,0.00234821089543402,2314.4,1398.3999999999999,2.98
1134,2024,2024,26,Millville,07-16-2024,102,0.00139333656989038,0.00245277700014412,0.61705493927002,9.8362506832927e-4,2.41684484481812,0.0386230610311031,0.120444566011429,1.27082657814026,0.00154045573435724,0.0285573154687881,0.300638377666473,0.00298632145859301,0.00203855847939849,0.00159650447312742,0.236816361546516,0.187370508909225,7.56127889189884e-8,0.0974666327238083,0.345413118600845,0.345413118600845,-0.23518168926239,1.46114611625671,5.2749412134289e-4,-0.119263432919979,-0.119263432919979,0.00160113198217005,0.0285573154687881,-0.163875862956047,0.859750747680664,0.21598456799984,0.177495777606964,2.35789394378662,1.7597487021703e-4,0.61705493927002,0.00232310080900788,2314.4,1398.3999999999999,2.98
1151,2024,2024,30,Millville,06-05-2024,117,0.00500315381214023,0.00193386513274163,0.696012735366821,9.5428904751315e-4,2.2928638458252,0.0309712793678045,0.090350054204464,1.19206404685974,0.00132613198366016,0.0273473113775253,0.262168437242508,0.00234819343313575,0.0016474190633744,0.00136694288812578,0.179236441850662,0.174718052148819,3.63403493963688e-8,0.0959625989198685,0.259359031915665,0.259359031915665,-0.173900723457336,1.42341423034668,4.0473655099049e-4,-0.0876178741455078,-0.0876178741455078,0.00135306245647371,0.0273473113775253,-0.1287552267313,0.710645854473114,0.212297841906548,0.137086778879166,2.05822062492371,1.4246179489418e-4,0.696012735366821,0.00171078194398433,3526.4,2262.3999999999996,10.01
1151,2024,2024,30,Millville,06-25-2024,117,0.00215114001184702,0.00209004152566195,0.687779188156128,9.9156412761658e-4,2.30588293075562,0.0364469699561596,0.0932415127754211,1.20077121257782,0.00137637800071388,0.0274912156164646,0.278406858444214,0.00252780970185995,0.00171470968052745,0.00142796861473471,0.184989139437675,0.189734414219856,4.03834619078225e-8,0.0965891033411026,0.272844731807709,0.272844731807709,-0.180949360132217,1.46832644939423,4.3595797615125e-4,-0.0912276580929756,-0.0912276580929756,0.00140837533399463,0.0274912156164646,-0.133023962378502,0.771644949913025,0.213832020759583,0.136607021093369,2.13760447502136,1.4841741358395e-4,0.687779188156128,0.0019827694632113,3526.4,2262.3999999999996,10.01
